;Orgão;Instrumento;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Código Item;IPT;Valor DL;Nº DL;Valor Item;Data Pagamento;Dia;Quinzena;Mês;Ano;Situação OBT;CNPJ 14FILL;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ_x;codigo;Código do município (IBGE);Nome do município;mun_upp;Região de Planejamento;REGIÃO DE PLANEJAMENTO;Nº LOTE;UNIDADE GERENCIADORA;Município;NÚMERO DE COZINHAS POR MUNICÍPIO;N° COZINHAS TOTAL /LOTE;N° COZINHAS FUNCIONANDO;FUNCIONANDO (TOTAL/LOTE);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024) TOTAL;NOVAS COZINHAS (2025);TOTAL DE COZINHA PARA ABRIR;TOTAL GERAL COZINHAS/LOTE;REFEIÇÕES /DIA;Nome;CNPJ_y;Situação;Filiação;Data de Validade;Data Cadastro;Data Alteracao;Nº de Socios;Nº de Sócios Válidos;Sócios com CAF(%);CNPJ_str
3874;CARITAS DIOCESANA DE CRATEUS CDC;1285146;20250617001432100;8360.7;2025-06-17;33189459000134;COOPERATIVA DA AGRICULTURA FAMILIAR DOS SERTOES DE CRATEUS;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);8360.7;322;3989.7;2025-06-18;18;2ªQuinzena;jun.;2025;Efetivada;33189459000134;33189459;0001;34;1;COOPERAGRI;02;20190329;00;4712100;0111302,0111399,0121101,0133402,0133403,0133404,0133408,0133409,0133410,0133499,0139303,0139304,0139399,0141501,0141502,0142300,0151201,0151202,0152102,0152103,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161003,0210105,0210106,0210107,0210108,0210199,0220901,0220902,0220906,0220999,0230600,0312401,0322101,1011201,1011203,1011205,1012101,1012102,1012103,1012104,1013901,1013902,1020101,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1063500,1064300,1065101,1066000,1091102,1092900,1095300,4611700,4623101,4623102,4623103,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4634601,4634602,4634603,4634699,4637102,4637103,4637104,4637105,4671100,4692300,4721103,4722901,4722902,4724500,4789002,7490103,8219999;RUA;CORONEL LUCIO;719;;CENTRO;63700061;;;33189459000134;1383;2304103.0;Crateús;CRATEÚS;Sertão dos Crateús;Sertão dos Crateús;LOTE 36;CÁRITAS DIOCESANA DE CRATEÚS;Crateús;10.0;22.0;10.0;22.0;0.0;0.0;4.0;4.0;26.0;2.6;COOPERATIVA DA AGRICULTURA FAMILIAR DOS SERTÕES DE CRATEÚS;33189459000134.0;CAF Emitido;;;18/01/2024 15:38:00;12/05/2025 11:24:04;43.0;23.0;100,00;33189459000134
3928;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240612001247900;57334.32;2024-06-12;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);57334.32;2712;4608.0;2024-06-13;13;1ªQuinzena;jun.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3929;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240620001251600;15200.0;2024-06-20;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);15200.0;263;3840.0;2024-06-21;21;2ªQuinzena;jun.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3935;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240710001262600;57334.32;2024-07-10;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);57334.32;2720;4608.0;2024-07-11;11;1ªQuinzena;jul.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3936;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240722001267000;15200.0;2024-07-22;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);15200.0;274;3840.0;2024-07-23;23;2ªQuinzena;jul.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3937;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240723001267500;5800.0;2024-07-23;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);5800.0;280;1450.0;2024-07-24;24;2ªQuinzena;jul.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3941;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240730001272200;52371.9;2024-07-30;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);52371.9;2727;2565.0;2024-07-31;31;2ªQuinzena;jul.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3943;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240807001277700;52371.9;2024-08-07;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);52371.9;2731;2565.0;2024-08-08;8;1ªQuinzena;ago.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3945;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240820001282000;15200.0;2024-08-20;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);15200.0;285;3840.0;2024-08-21;21;2ªQuinzena;ago.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3946;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240820001282000;5800.0;2024-08-20;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);5800.0;286;1450.0;2024-08-21;21;2ªQuinzena;ago.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3949;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240829001287900;52371.9;2024-08-29;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);52371.9;2742;2565.0;2024-08-30;30;2ªQuinzena;ago.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3954;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240916001296300;52371.9;2024-09-16;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);52371.9;2760;2565.0;2024-09-17;17;2ªQuinzena;set.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3956;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240918001298100;15200.0;2024-09-18;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);15200.0;294;3840.0;2024-09-19;19;2ªQuinzena;set.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3957;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20240918001298100;5800.0;2024-09-18;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);5800.0;295;1450.0;2024-09-19;19;2ªQuinzena;set.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3964;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20241016001312800;106861.0;2024-10-16;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);106861.0;2792;5104.0;2024-10-17;17;2ªQuinzena;out.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3965;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20241024001315600;22165.5;2024-10-24;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);22165.5;300;7668.0;2024-10-25;25;2ªQuinzena;out.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
3970;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20241113001327300;106861.0;2024-11-13;12272377000189;COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);106861.0;2815;5104.0;2024-11-14;14;1ªQuinzena;nov.;2024;Efetivada;12272377000189;12272377;0001;89;1;COAF;02;20100715;00;4729699;0111301,0111302,0111399,0112101,0113000,0115600,0116403,0116499,0119905,0119906,0119999,0121101,0133402,0133408,0133410,0133499,0139304,0139399,0141501,0142300,0151201,0151202,0152102,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161001,0161002,0161003,0161099,0162801,0162803,0162899,0163600,0312401,0312404,0321301,0322101,0322102,0322107,1011201,1011203,1011205,1012101,1012102,1012103,1013901,1020101,1020102,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1061901,1063500,1064300,1065101,1066000,1069400,1311100,2013402,3821100,3839401,3900500,4622200,4623101,4623102,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4633803,4634601,4634602,4634699,4637102,4637103,4637104,4637105,4637107,4637199,4639701,4724500;COMUNIDADE;SITIOS NOVOS;SN;;BARRENTO;62515000;;;12272377000189;1429;2306405.0;Itapipoca;ITAPIPOCA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Itapipoca;28.0;36.0;28.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COAF - COOPERATIVA DA AGRICULTURA FAMILIAR LTDA;12272377000189.0;CAF Emitido;UNICAFES;06/02/2026;20/01/2023 11:17:44;29/05/2025 13:38:15;246.0;75.0;99,19;12272377000189
3971;ACACE ASSOCO DE COOP AGRIC DO EST CE;1285376;20241127001334800;22165.5;2024-11-27;36396374000115;COOPERATIVA REGIONAL DOS ASSENTADOS DA REGIÃO DO LITORAL NORTE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);22165.5;304;7668.0;2024-11-28;28;2ªQuinzena;nov.;2024;Efetivada;36396374000115;36396374;0001;15;1;COOPRANORTE;02;20200217;00;4637199;0161099,1063500,4623199,4929902;RUA;PROFESSORA MARIA TOME;703;;BAIRRO DO CAMPO;62540000;;;36396374000115;1587;2300754.0;Amontada;AMONTADA;Litoral Oeste / Vale do Curu;Litoral Oeste / Vale do Curu;LOTE 20;ACACE;Amontada;2.0;36.0;2.0;36.0;0.0;0.0;2.0;2.0;38.0;3.8;COOPERATIVA  REGIONAL DOS ASSENTADOS DA REGIÃO LITORAL NORTE- COOPRANORTE;36396374000115.0;Processo Enviado;MST_CCA;;20/05/2020 15:00:57;27/03/2024 10:20:49;75.0;40.0;66,67;36396374000115
